video_ID,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10,Pol11,Pol12,Pol13,Pol14,Pol15,Pol16,Pol17,Pol18,Pol19,Pol20,Pol21,Pol22,Pol23,Pol24,Pol25,Pol26,Pol27,Pol28,Pol29,Pol30,Pol31,Pol32,Pol33,Pol34,Pol35,Pol36,Pol37,Pol38,Pol39,Pol40,Pol41,Pol42,Pol43,Pol44,Pol45,Pol46,Pol47,Pol48,Pol49,Pol50,Pol51,Pol52,Pol53,Pol54,Pol55,Pol56,Pol57,Pol58,Pol59,Pol60,Pol61,Pol62,Pol63,Pol64,Pol65,Pol66,Pol67,Pol68,Pol69,Pol70,Pol71,Pol72,Pol73,Pol74,Pol75,Pol76,Pol77,Pol78,Pol79,Pol80,Pol81,Pol82,Pol83,Pol84,Pol85,Pol86,Pol87,Pol88,Pol89,Pol90,Pol91,Pol92,Pol93,Pol94,Pol95,Pol96,Pol97,Pol98,Pol99,Pol100
ijF6zfMhvKo,0.616666667,0.174949495,0.025,0.5,0.428571429,0,0.35,0,0.1,0.5,0.276666667,0.25,0.45,0,0.433333333,0.5,0,0.6,0.234615385,0.43,-0.375,0,0,-0.8,0,0,0,0,0,0.2,0.221666667,0.5,-0.025,0.75,0,0.018181818,0.175,-0.103125,0,-0.05,0,0.5,0.2,0.8,-0.6,0,0.5,0,0.25,0.486616162,0,-0.083333333,0,0.1,0.45,0.25,0.65,0.6125,0.2,0.25,0.65,0,0.4,0,0,0,0.8,0,0.6,0,0.5,0.8,0,0.25,0.4,0.09941416,0,0.6,0.031818182,0.7,0.566666667,0.275,0.5,0,0.281481481,0.372121212,0,0,0,0.65,0.128571429,0.5,0.7,0,0.166666667,0,0.25,0.016666667,,
FVON6eMdr0s,0.05,0.5,0,0.8,0.15,0,0.7,0.5,-0.166666667,0.098214286,-0.027301587,-0.25,0,-0.083333333,0.2,0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ra1sPT1LDGg,0.122222222,0.158333333,0.2625,0.8,-0.063541667,0.9,0.3,0.4125,0.65,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OkhUg-n0e2g,0.25,0.125,0.515,-0.0125,0.277272727,0.117045455,-0.16,0.335795455,0.253625541,0.178571429,0.3625,0.149242424,-0.122222222,0.125,0,0.8,0.064285714,0.136363636,0.5625,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.068181818,0.625,0.6,0,0,0,0.25,0.037272727,-0.1,0,0,0.329166667,0.4,0.175,-0.083333333,0,0.4,0,0.3,0,0.253153989,0.25625,0.081018519,0.133333333,0.030004409,0.263333333,0.333333333,0.255555556,0.275,0.1875,0,-0.25,0.45,0,0,0.209929654,0.214285714,0.479166667,0.152777778,0.3,0.3,1,-0.28481241,0,0.8,0.358333333,0.084259259,0.133333333,0.05952381,0.75,0.103571429,0.182142857,-0.8,0.041666667,0.107142857,0.271875,0.261507937,0.1875,-0.6,0,0.25,0.287272727,0,0.2,0,
eb3E2maEYuU,0.3,0.25,1.11E-17,0.8,0.7,0,-0.4,0.266666667,0.5,0.5,0,0.5,0.5,0,1,0.4875,0.6,0,0.8,0.566666667,0,0,0.6,0,0.136363636,0.65,0.43,0.13877551,-0.15625,0,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mW1vJIepVCY,0,0.425,1,0,0,-0.010366419,0.45,0.3375,0.6,0.65,0.333333333,0.225,0.242857143,0.7,0.8,0.1,0,0,0.321875,0,0.136363636,0.266666667,0.28,0.5,0.136363636,0.1825,0,0,0.55,0.35,0,0.109090909,0.2,0.275,0,0,0.5,0,0.1,0.61,0,0,0.8,0,0,0.5,0.2,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IC4cSNDFJPg,0.228571429,0.125,0.257142857,0.108333333,0.2,0,0.25,0,0.321212121,0,0.8,0.7,0,0.38,0,0.75,0.312121212,0.8,0.8,0.318181818,0,0.62,-0.125,0.333333333,0,0.6,0.333333333,0.179329004,0.5,0,1,0,0.233333333,0,0,0.25,0,0.25,0.54,0.25,0.042424242,0.2,0.195486111,0.42,0.1875,0.345454545,-0.025,0,0,0.136363636,0.2,0.192857143,0.2,0.25,0,-0.15,0.1,0.312121212,0.141666667,0,-0.291666667,0.5,0.2,0.325,0.175,0,0.258333333,0,0,0.013802083,0.35,0,0.28,0.227142857,0,-0.15,0.3,0.1,-0.15,0.5,0.55,0.195616883,0.225,-0.05,0,-0.5,0.4,0.7,-0.7,0.35,0.29,0,0.7,0.2,0.5,0.179772727,0,0,0.269444444,
lGtF-qbosrQ,0.233333333,0.15,-0.089494949,-0.0625,0.8,0.216666667,0.15,0,0.3,0,-0.440909091,0.057142857,0.1875,0.15,0.7,0.4,-0.121212121,0,-0.017857143,0.15,0,0.35,0,0.7,0.6,0.25,0,0,0.45,0.7,0.6,0,0.4,0.9,0,0.2,0,1,0.8,0,0.2,0,0,0.6,0.216666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eUcaABFXFeg,0,0.566666667,0.25,0,-0.1,0.55,0.2,0,0,1,0.5,0.0875,0.2,0.212121212,1,0.2,0,0.5,0.057068966,0.5,0.7,0,-0.470634921,0,0.063809524,0.5,0.8,0.133333333,0.4,0,0.057744108,-0.3,0,0,9.25E-18,0.147222222,0.263492063,0.102604167,-0.3,0.5,-0.028333333,0.0975,0.2,-0.145833333,0,0,-0.4,0.2,-0.108333333,0.5,-0.8,0,-0.7,0.136363636,0.15,0.058333333,-0.2,0,0.416666667,0,0.35,0,0.23,-0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y-Y3SANgw6E,0.275,0.366666667,0.3,0.3,0.145238095,0.5,0.333333333,0.30625,0.425,0,0.6,0.8,0,0.633333333,0.4,0.35,0,0.175,1,0.25,0,0,0,0.383333333,0,0.1875,0.24,0,0,0.233333333,0,0.378333333,0.2,0,0,0.392857143,0.225,0,0.375,0.23,0.5,-0.000454545,0.3,0.366666667,0.6,0.461904762,0,0,0.5,0,0,0.7,0.09,0,0.327272727,0.226190476,-0.2,0,0.15,0.4,0,-0.05,0.5,0,-0.014285714,0,0,-0.175,0.1,0.466666667,0,0,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
4qU8n1xNp3k,0,0.250661376,0.466666667,0.136363636,-0.004166667,0.159375,0.6,0.65,0.45,0.65,0.466666667,0.1125,0.425,0.11875,0.2225,0.1,0.1125,0.55,0.225,0,0.2,0.361904762,0,0.021428571,0.25,-0.05,0,-0.066666667,0,0,0.5,0,0,0.1,-0.17,0.316666667,0.029464286,-0.25,0,0.122222222,-0.7,-0.181818182,-0.5,0.214285714,0.3,0,0,-0.225,0,0,0.071428571,0.1,0.133333333,0,0,0.2,0.316666667,0.2,0.2,0.472222222,0.04375,0.3,0.1515625,-0.197222222,0.416666667,0.058928571,0.5,0.4625,0,0.4,0.136363636,0.2,0.575,0.6,1,0,0.492857143,0.25,0.4375,0,-0.8,0.675,0.8,0.7,0.8,0.65,0.369047619,0.483333333,0.2375,0.6,0.466666667,0,0.7,0.25,0.182637363,0.425,0.359183673,0.45,0.038888889,
Kn7hBiqUHpo,0.215833333,0.6,0.084722222,0.195833333,0.4,0.6,0.2,0.6,0.35,0.35,1,0.6,0.5,0.4,0,0,0.3,0.033333333,0.5,-0.113636364,0,0.058333333,0.225,0.54375,0,0.1,0.08,0,0.5,0.4,0.125,0.3,0,0,0.048214286,0.070833333,0,0.3,0,0,0.104166667,0,0,0.8,0,0.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m42nv7S2CLE,0.07,0.512121212,0.48,0.8,0.366369048,0.172222222,-0.15,0.2,0.3125,0.466666667,0.25,0.18,0.125,0.1,0.375,0.1,0.076984127,0.5,0,0.8,-0.1,0.6,0.1,0.2,0.8,0,0,0.0625,0,0,0.8,0.060858586,0.75,0.1,0,0.6,0,-0.155555556,0,-0.1,0.145454545,0,0,0.8,0.35,0.2125,0.308333333,0.8,0.225,0,0.403333333,0.383608815,0.8,0,0.7,0.425,0.1875,0.4,0.175,0.65,0.016287879,0.6,0.733333333,0,0,0,0,0.5,-0.2,0,0,0,0,-0.291666667,1,0.136363636,0.6,0.8,0,0,-0.05,0,0.7,0.5,0.053333333,0,0,0,-0.5,0.7,0.070454545,0.24,0,0.091666667,0,0.5,0.5,0.025,0,0.1
0s4FWahBXbk,0,0.15,0.5,0.8,0.58,0.25,0.25,0,0.4,0.353333333,0.333333333,0,0,0.2,0,0.8,0,0.333333333,0.366666667,0.7,0,0,0,0.25,1,0.492857143,0,0,0.25,0.2875,0.8,-0.25,0,0.5,0.0275,0.675,0,-0.6,0,0,0,0,0,0.097619048,0.45,0.175595238,0.05734127,0.125,0.1,0.4,0.5,-0.062962963,0.8,0,0.6,0.168181818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v6b1h2uDb3w,0,0.294047619,0.45,0,0.6,0.285714286,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEtm8rTQR34,0.275,0.5,0.3,0.312121212,-0.005059524,0.2,0.8,0.35,0,0,0.066666667,1,0.22,0,0,0.1,-0.05,-0.169444444,0.235714286,0,0.223214286,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8LRW8IR0S9I,0.0375,0.2,0.4,0.15,0.411111111,0.045270563,0.1,0.8,0.316666667,0.5,-0.03,0.45,0.8,0.8,0.6,0.8,0.504761905,0.8,0.176136364,0,0.7,0.3,0.2,-0.8,0,0,0.3,0,0.168181818,0.16,0.068181818,0.1,0.2,0.8,0,0.5,0.126666667,0.2625,0,0,0,0.5,0,0,0.566666667,0.253125,0,0,0.147727273,0.333333333,0.142857143,0.325,0.65,0,0,0.5,0,0.4,0,0,0,0,0.7,0,0.8,0.6,0.072592593,0,0.2,0.108333333,0.1875,0.25,0.317857143,0.25,0.516666667,0,0.45,-0.166666667,0.8,0.3,0.181818182,0,0.07,0.4,0.285714286,0.7,-0.0875,-0.2,0,0.2,-0.02421875,0.35,0,-0.35,0.214285714,0,-0.075,0.095238095,,
WMhklgHZdj0,0.166738817,0.25,0.233333333,0.467857143,0.1,0.212121212,0.35,0.6,0.2,0.5,0.6,0.35,0,0.35,0,0.075,-0.028863636,0,0.75,0.277678571,-0.071428571,0,0,0,0,0.15,-0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ly8anUbyuzs,0.7,0.142857143,0.25,0.225,0.216666667,0.8,0.6,0.2,0,0.0625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HakI-1n3jMQ,0.366666667,0.45,0.35,0.4,0.75,0.168181818,0.5,0.208333333,-0.25,-0.025,-0.506666667,0.095833333,-0.033333333,0,0,0.427777778,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG-NfmO_JmI,0.35,0.55,0.85,0.2,0.2,0,1,0.5,0.412,0,0,0,0.2,0.081565657,0.8,0.8,0,-0.2,0.2,0.633333333,0.7,0.225,0.366666667,0,0,0,0.35,-0.133333333,0.85,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I4MuVD3CI18,0.566666667,0.4,0.271428571,0.65,0.6,-0.054545455,0.8,0,0.7,1,0,0,-0.2,0.8,0.6,0.136363636,0,-0.3125,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y-f1QBr_Ap0,0.1875,0.166666667,0.211111111,0.086904762,1,0.233333333,0.4,0.133333333,0.3,0.314285714,0.233333333,0.541666667,0.218055556,0.8,0.6,0.75,0.275,0.5,0.5,0.4,0.5,0.5,0.9,0.245454545,0.85,0.25,-0.025,0.5,1,0.9,0.8,1,0.5,0,0,0.6,0.094516595,0.344047619,0.5,0,0.7,0,-1,1,0.8,0.4,0.0625,0,0.416666667,0.318181818,0.4,0.3,0.45,0.125,0.65,-0.1,0,0.1,-0.118181818,0.5,0,0,0,0.38375,0,0.2,0.45,0.4,0.077281746,0,0,0,0,0.1,0.2,0.136363636,0.5,0.1875,0,0,0.675,0.35,0,0,0,0.5,0,0,0,0,-0.5,0,-0.18,-0.425,-0.1,,,,,
jbnZeSPTpBA,-0.082727273,0.236111111,0.433333333,0.051298701,0.133201058,0.4,-0.5,-0.18125,0.135,0,0.15,0.6,0.7,0.25,0,0.5,0.483333333,0.283333333,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00TmIeKy1Zw,0.261428571,0.65,0.95,-0.04,0,0.242857143,0,0,0.8,0,0,0,0.2,0.8,0.29,0,0.333333333,0,0,0.5,0.5,0,0.285714286,0,0.45,0,0.16,0.16,0,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7JnhVi_3UMM,0.6,0.3,0,0.35,0.6,0,0.65,0,0.425,0.8,0.4,0,-0.1,0,0.2,1,0,0.5,0,0,0.35,0,0.7,0,0,0.2875,0,-0.333333333,0.6,0,0.216666667,0.1,0.2,-0.1,0.35,0,0,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6J6S9wwAspA,0.36875,0,0.466666667,0.35,0.35,0.45,0.6,0.241666667,-0.366666667,0.8,0,0,0.222222222,0,0.266666667,0,0.375,0,-0.2,0.06875,0.083333333,0.124761905,0.6,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eYc7wlutmUM,0,0.231,0.3125,0.08,0.4,0.2,-0.5,0,0.6,0.4,0.375,0.7,0.75,0,0.8,0.6,0,0.5,0,-0.291666667,0.8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i9NwwqpjGa4,0.085705128,0.375,0.533333333,0.54375,0.434090909,0.8,0,0.2,0.022222222,0,0,0.1625,0.4,0,-0.3,0.133333333,0.8,0.19375,0.35,0.1,0.251010101,0,0.4,0,0.251010101,0.251010101,0,0.125,-0.291666667,-0.183333333,-0.111904762,0.251010101,0,0,0.35,0,0.5,0.136363636,0.172321429,0,0.1,0.116666667,0.542857143,0.7,0.251010101,0.2,-0.5,-0.3,-0.175,0,0,0.285714286,-0.225,-0.18,0,0.071428571,0,0.13125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pigIcNZgQFU,0.438888889,0.5,1,0.5,0.285714286,0.3,0.375,0.4,0.433333333,0.55,0.31,0,0.5,0.8,0.3,0.2,0.35,0.8,0.36,0.6,0,0.5,0.16,1,0.5,0.24,0.5,0.268181818,0.353333333,0.8,0.8,0.9,0.2,0.45,0.8,0.454761905,0.1,0,0.6,0.8,0,0.7,0.311904762,0.35,0.5,0,0.4,0.8,0.45,0.25,0.275,0.214285714,0.8,0.8,-0.045833333,0.8,0.3,0.1875,0.5,-0.2,-0.108333333,0,0,0,0.8,0.25,0,0.164285714,0.041666667,0,0.133333333,0.8,0.25,0,-0.2,0.8,0.45,0.165909091,0.25,0,-0.1,0.8,0,0.4,-0.15,0.333333333,0.525,0,0,-0.175833333,0.220833333,-0.25,0,0,0,0.3,0.7,0,-0.166666667,0.046428571
38DaD2oumAE,0.227777778,0.4,0.233766234,0.122222222,0.403571429,-0.225,0.5,0.3,1,0.6,0.8,0,0.1,0,0.69375,0,0.5,0.35,0.466666667,0.221875,0,0.1,0.733333333,0.5,-0.3125,0.5,0.05,0,0,0.115,0,0.133841159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rHaMzbQDQ8g,0.35,0.411111111,0.5,-0.083333333,0,0,0.7,0.136363636,0.3,0.008333333,0,0.161590909,0,0.425,0.207359307,0.154761905,0.071428571,0,0,0.4,0.025,0.2,0.062698413,0.050079365,-0.039285714,0.220238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7VdmlQBLOKU,0.033333333,0.9,0.35,0,0.3,0.2,0.8,0,0.7,0.65,0,0,0.7,0.3375,0.433333333,0.090327381,-0.322222222,-0.2,0.158333333,0.123051948,0.136363636,0,0.366666667,0.3625,0.233333333,0,0.06875,0.4,0.25,-0.1,0,-0.291666667,0,-0.8,0.7,0,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIXZZRQWXg0,-0.209821429,0.8,0.183333333,0.358333333,0.425,0.25,0.213333333,0,0,0.5,0.407142857,1,0.75,0.166666667,0,0.8,0.7,0.8,-0.28125,0.29375,0.75,0.4,0.477777778,0.365178571,0,0.5,-0.3125,0.642857143,-0.3125,0,0.35,0,-0.0875,-0.13125,0.5,0.75,0,0.466666667,0.6,0,0,-0.066666667,0.8,0,0.7,0.65,0.278787879,0.45,0,0.058333333,0.75,0,0,0,0.65,0,0.5,0,0.001190476,1,0.55,0,0.05,0.2,0.074269481,0,0,0,0,0,0,0,0,0,0,0.2,0.285714286,0.5,0.05,0.8,0.05,0.425,0.2,,,,,,,,,,,,,,,,,
qiM4fVVRpFU,0.1875,0.366666667,0.433333333,0.2,1,0.3,0,0,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rjmorfUe6D4,0.42,0.575,0.4,0.121212121,0,0.254421769,0.4,0.8,0.45,0.45,-0.123809524,0,0.8,-0.1,0,0.5,0,0.6,0.195454545,0,0.4,0,0,-0.288888889,0,0.301010101,0.8,0,0,0,1,0,0.116666667,0,0.2,-0.25,0.625,0,-0.066666667,0.266666667,-0.055952381,0,0.166666667,-0.15,-0.075,0.05,0.15484127,-0.068666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-a_yq7ywX8I,0.175,0.295,0.625,0.475,0.533333333,0,0.416666667,0.35,0.7,0.5,0.1,0.2575,0.533333333,0.366666667,0,0.8,0.525,0.126178821,0,0,0,0.2,0.7,0.295238095,0,0,0,0.1,0,0,0,0.1,0.16,0.8,0.1,0,0.7,0,0,0.8,0,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zI1fU-FNwAs,0.104166667,0.1625,0,0,0.8,0,0,0.3,0,0.25,0,0.1,0.3,0,0.1,0,0,0,0.1,0,-0.053611111,-0.083333333,0.35,-0.583333333,0,0.4,-0.01547619,-0.25,0.8,0.2,0.136666667,0,0.098611111,-0.25,0.125,-0.4,0,0.4,0.45,0.357142857,0.5,0.25,0.8,0.525,0,0,-0.175,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gxbx_4I_26Y,0,0.020833333,0.183333333,0.308333333,0.7,0.2,0.8,0,0.387755102,0.3,-0.298611111,-0.05,0,0,0,0.35,0.271590909,0,0.196616162,-0.030555556,0,0,0,0.8,0,0,0,-0.25,0.2,0,0.25,0.25,0.118181818,0,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fRirepxC_ho,0.025,-0.016666667,0.125,0.45,0.45,0.225,0.15625,0.25,0.36,0,0.3625,0.23125,0.5,0.15,0.25,-0.366666667,0.5,0.45,0.25,0,0,-0.035714286,0,0.219047619,0,0.2,0.214393939,0,-0.05625,0.4,0.021666667,0.2,0.5,0.8,0.3,0.4,0.3,0.238257576,0.25,0.75,0.455,0,-0.066287879,0.6,0.8,0.1625,0.286904762,0,0.2,1,0.011111111,0,0,0.5,0.8,0.65,0.25,0,0,0.8,0.5,0,0.5,0,0,0,0.053333333,0.3,0.5,-0.158333333,0,0.8,0,0.342857143,0.5,0.8,0,0.05,0,0,0,0,0,,,,,,,,,,,,,,,,,
2uedSnPy3m0,0.3,0.09375,0.2,0.75,0.5,-0.25,0.5,0.3,1,0.15,0.9,0.475,0.6,0.3,0.9,0.5,0.35,0.1,-0.3125,0,0,0,-0.3125,0.5,0.2,0,-0.3125,0.8,-0.123333333,0.069444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U1Ypi2mcWWo,0.52,0.4375,0.227272727,0.566666667,0.4,-0.020833333,0.8,0.6,0.204761905,0.2125,0.55,0.1,0.8,-0.054545455,0.375,0.5,-0.122222222,0.2,0,0,0.225,0.052,-0.142857143,0,0.538095238,0,0,0,0,-0.025,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2KhiOWkh9KI,0.3,0,0.204761905,0.153571429,0.3,0.295454545,0,0.125,0.183333333,1,0.25,0.65,0.3,0.189668367,0.3,0.5,0.6,0.35,0.8,0.3,0,0,0,0.087215909,0.225,0.2,0.2,0.2,0,0.2,0,0,0.25,0.033333333,0.35,0.6,0.239583333,0.5,0,-0.05,0.322222222,0.7,0,0.35,0,0,0.5,-0.5,0.470833333,0.5,0,0,0.8,0,0.136363636,0.5,0,0.8,0.2,0,0,0.6,0.4,0.8,0.6,0.1,0,0.233333333,0.016666667,0,0,0.2875,0.015833333,0,0.7,-0.075,0.264393939,-0.15,0.345512821,0,0,0.0625,0.25,0,0,0,0.8,0,0.311111111,0,0.75,,,,,,,,,
xWvHSqhGJsA,0,0.216666667,0.36,0.104166667,0.7,0.3,0,0.35,0.343181818,0.25,0,0.386666667,0,0.25,0.4,0.35,0,0.7,0.4,0.6,0.5,0,0.5,0.175,0,0.425,0.1,0.5,0,0.333333333,0,0.307142857,0.5625,0.136363636,0,0.3,0.354545455,1,0,0.24514652,1,0.125,0.217486264,0,0.5,0,0.077777778,0.333333333,0.2,0,0,0,0,0.392857143,0,0,0.4,0.212121212,0.392045455,0.05,0.016666667,0.1875,0.366666667,0.05,-0.066666667,-0.178333333,0.244444444,0.395238095,0,0,0.625,-0.175595238,0.312337662,0.06875,0.078787879,0.121428571,0.033333333,0.054761905,-0.333333333,-0.083333333,-0.05,0.0375,-0.2,0.305357143,-0.133333333,0,0.25,0.5,-0.142857143,0,0,0,0,0.277777778,-0.25,0,0.1875,0,0.2,0
NlFqJb4LhOo,0.375,0.344444444,0,-0.025,0.8,0.4,0.6,0.25,0.2,0,0.128333333,0.35,0,0.8,-0.2,-0.333333333,0,0,0,0.2625,-0.166666667,0.8,0,0.8,0.5,0.325,0.233333333,1,0.15,-0.166666667,0,0.8,0.306666667,0.7,0.05,0.8,0,0,-0.25,1,0.75,0,0.2,-0.083333333,0.8,0.154924242,-0.8,0,0.2,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tqEsPlwBZ3c,0.45,0,0.3,0.3,0.316666667,0.2,0.2375,0.625,0.15,0.122222222,0.6,0.2,0.288888889,0,0.2,0,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D30gEP6bgtM,0.2,0.375,0.461904762,0.9,0.6,1,-0.009375,0.6,0.675,0.1,-0.291666667,-0.125,0,0.4,0.616666667,0,0.9,0.2,0.095833333,0.516666667,0.55,0.666666667,0,0.25,0,0.227777778,-1,0,0,0.5,-0.3125,0.344444444,0.104166667,0.5,0,0,0,0,0.3,0.033333333,0.325,0,0.7,0.335227273,0,0.8,0.3,0.75,0.18,0,0.25,0,0.214669421,0.525,0.214285714,0.433333333,0.5,0,0.2,0.118948413,0.2,0.4,-0.3125,0.25,0.8,0.8,0.345238095,0,-0.291666667,0.215,0.9,0.7,0.292857143,0.5,0.2,0,0.35,0.5,0.08,,,,,,,,,,,,,,,,,,,,,
8kB_M5b238s,0.583333333,0.178571429,0.42,0.4,0.3,0,0.366666667,0.8,0.233333333,0.212820513,0.6,0.2,0,0,0.2,-0.7,-0.03125,0.4,0,0.6,0,-0.054166667,0.7,0.10625,0.1,0.09375,0.042857143,-0.120833333,0,0,0.7,1,0.6,1,0.45,0.7,0.8,-0.05,-0.063194444,0.5,0,0.55,0.011111111,0,-0.1,0.166666667,0,0,0.121590909,0,0,0,0,0.2,0,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnY2o02AKB8,0,0.45,0.433333333,0,0.5,0.366666667,0.8,0.5,0.533333333,1,0.5,0.5,0.8,0.425,0.5,0,0.148484848,0,0.433333333,0,0,0.2,-0.00375,0.136363636,0,0.065674603,0.4,0.35,0.5,0.35,0.087215909,0,0.8,0.2,0,0.4,0,0,0.4,-0.156666667,0.544444444,-0.071212121,0,0,0,-0.8,0,0.1390625,0.2,0.7,0.242857143,0.5,0,0.3,0.35,0,0.8,0.5,0.183333333,-0.166666667,0.5,0.2,0.8,0.468181818,0,0,0,0.375,0,0,0,0.0625,0,0.289090909,-0.025,-0.24375,0.058333333,0.002,0.2,0.4,0,0,-0.044444444,0.25,0.8,0,0,0.1,0.225,0,0.5,-0.083333333,0.02,-0.291666667,0,-0.121212121,,,,
g4r3nGQ_2lo,0,0.230833333,0.7,0.5,0.297857143,0,-0.65,0.8,0.4375,0.4,-0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7GbU2qW8bk,0.4,0.212121212,0.5,0.4,0.129166667,0.133333333,0.8,0.2,0.1,0.545454545,0.325,0.3875,0.8,0.6,0.8,0.03125,0.5,0.9,1,0.5,0.5,0.004166667,0,0,0.8,-0.8,0,-0.146717172,0.6,0.5,0.1,-0.083333333,0,-0.1,0,0.45,0,0,0,0,0,0.25,0.2,0,0,0,0,0,0.6,0,0,0.252380952,0.18,0.1,0.7,0,0.4,0.285714286,0.4,0,-0.0625,0.116666667,0.25,0,0.4,0.45,0.325,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
