ID,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10,Pol11,Pol12,Pol13,Pol14,Pol15,Pol16,Pol17,Pol18,Pol19,Pol20,Pol21,Pol22,Pol23,Pol24,Pol25,Pol26,Pol27,Pol28,Pol29,Pol30,Pol31,Pol32,Pol33,Pol34,Pol35,Pol36,Pol37,Pol38,Pol39,Pol40,Pol41,Pol42,Pol43,Pol44,Pol45,Pol46,Pol47,Pol48,Pol49,Pol50,Pol51,Pol52,Pol53,Pol54,Pol55,Pol56,Pol57,Pol58,Pol59,Pol60,Pol61,Pol62,Pol63,Pol64,Pol65,Pol66,Pol67,Pol68,Pol69,Pol70,Pol71,Pol72,Pol73,Pol74,Pol75,Pol76,Pol77,Pol78,Pol79,Pol80,Pol81,Pol82,Pol83,Pol84,Pol85,Pol86,Pol87,Pol88,Pol89,Pol90,Pol91,Pol92,Pol93,Pol94,Pol95,Pol96,Pol97,Pol98,Pol99,Pol100
3C4j6dSn5u0,0.24,0.5,0.333333333,0.270833333,0,-0.022916667,0.248080808,0.425,0.45,0,0.65,0.3,0.1,0.2,0.3775,0.4,0.4,0.8,0.575,0.6,-0.25,0.38989899,0.083333333,0.0775,0.316666667,-0.125,-0.2,0.55,0.247619048,0.8,0,0.55,0.233333333,0.45,0.063095238,0.5,0.55,1,0.276190476,-0.042857143,0,0.5,0.7,0,0.621666667,0,0.8,0.308333333,0,0.2,0.8,0.7,0.5,0.5,0.225,-0.3,0.03125,-0.1875,-0.071428571,-0.05952381,0,0.058333333,0.5,0.312121212,0.25,0,0,0.1,0.7,0.125,0.478787879,0.5,0.04375,0,0,0.8,0.166666667,0.65,0.1,-0.8,0,0.113846154,0.131818182,0,0.75,0,0.4,0.4,-0.058333333,0.25,0.10625,0,0.25,0.8,0.8,0,0,,,
gwyr5tWGHrU,0.139393939,0,0.1,0.158333333,0.316666667,0.5,0.199047619,0.8,0.5,0.642857143,-0.022916667,0,0.166666667,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-ti4Mys9foA,0.025,0.35,0,0.471428571,-0.25,0.182397959,0.3,0.633333333,-0.016666667,0.3875,0.45,0.65,0,0.266666667,0.5,0,-0.05,0.8,0,-0.02525,0.7,0,0.4,0.433333333,0.0625,0.2,0.225,-0.2,0,0,-0.033333333,0.2,0.1,0.492857143,0,0,0.228306878,0.4,0.4,0.333333333,0.5,0.25,0.5,0.5,0,-0.255555556,1,0.4,0.35,0.7,1,0.4,0.8,0.5,0.8,0.5,0.1,0.4,0.26,0.7,0.4,0.3,0.433333333,0.75,0,-0.3,0,0.22020202,0.425,0,0.8,0,0.1,0.7,0.4,0,0,-0.3125,0.192857143,0.666666667,0,0,0,0.096201299,-0.08,0.136363636,0.136904762,0.8,-0.147222222,0.027272727,-0.25,0.305555556,0.2,0.58,-0.070833333,-0.15,0,0.5,,
BDnnA-2ASB0,0.095454545,0,0,0,0.7,-0.013888889,0.8,-0.05,0.7,-0.291666667,0,0.85,0.3,0.1,0,0.35,0,-0.3125,0,-0.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JERpaTX60jg,0,0.113636364,0.421428571,0.8,0,0,0,0,0.25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bxxEqwqjATU,0.2,-0.111111111,0.2,0.292,0.156666667,0.208333333,0.189484127,-0.3125,0.8,0.1,0.3,0.075,0.197777778,0.046111111,0.7,0.089087302,0,0.4,0.112,0.8,0,0,0,0.7,0.7,0,0,0,0,-0.2,0.386904762,0.25,0.161904762,0.2,0.2,0.243809524,0.013888889,0,0.8,0.15,0.16,-0.35,-0.15,0,0,-0.2,0,0.25,0.2,0,0.25,0.1,0.4,0.266666667,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brgj25cpaEg,0.225,0.039583333,0.2421875,0.354166667,0.1,0.215535714,0.35,0.295,0,0.452,0.303333333,0.233333333,0.502777778,0,0.183928571,0.2,0.4,0.246666667,0.65,0,0,0,0.7,0.5,-0.071428571,-0.4,0.295833333,-0.10625,0,0.08,0.75,0,-0.15625,0,0,0.7,0.1,0,-0.5,0.2,0.4,0.0375,0.3,0.666666667,-0.2,0.266666667,0.329365079,0,0.65,0.357142857,0.102813853,0.416666667,0,0.377380952,-0.025,-0.035897436,0.55,0.166666667,0,0.1,0.126190476,-0.1875,0.05,0.109821429,0.35,0.425,0,0.186666667,0.023333333,0,0.1,0.066666667,0.374659864,-0.03125,0.277777778,0,0.0775,5.55E-17,0.2,0,0.316666667,0,0.2,0.35,0.25,0.016666667,0.021666667,0,0,0.427777778,0.1428125,0,0,,,,,,,
TpWWxOqDZX4,0.107142857,0.308333333,0.4,0.187184343,0.7,0,0.1,0,0.8,0.25,0,-0.13625,0,0.8,0,0,0,0,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m3sNMj_INtQ,0.283333333,0.8,0,0.131666667,0.483333333,0.3625,0.083333333,0.5,0,0.7,0,-0.331818182,-0.229166667,0,0,0.168181818,0,0.8,-1,0.1,0,0.247272727,0,0.5,0.136363636,0.189142857,0,0,0.16,0.071085859,0.124553571,0.1,0,0,0,0.155793651,-0.09375,0,0.212121212,0.15625,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmw6GjAOuAc,0.172294372,0.3,0.23,0.8,0.250757576,0,0,0.028194444,0.5,0,0.5,0,0,0.166666667,0.35,0.55,0.5,-0.083333333,-0.142857143,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y4L2lI5TAAY,0.325,0,0.5,-1,0.7,0.5,0.5,0,0.8,0.4,0.3,0.166666667,0.027083333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WUT8qCRuSdY,0.492857143,0.5,0.6,0.7,0,1,0.2975,0,0,0.6,-0.104166667,0.2,0,0.25,0.108636364,0.136363636,0.3,-0.3375,-0.15625,0,-0.138888889,-0.1,-0.189583333,0,0,0.5,0,0.166666667,0,0,0.285714286,0,0,0.136363636,0.533333333,0.32,-0.083333333,0,0.221428571,0,0.285714286,-0.3125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBa2q3AZThw,0.126488095,0,-0.025,0.2,0.210833333,0.4,0.6875,0.12,0.047483766,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l7xvOOEeUiE,0,-0.125,0,0.2,0,0,0.175,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvD_2kxc4x0,0,-0.32,0.2,0.425,0.5,0.3,0,0.8,0,0.231818182,0,0.262121212,0,0.4,0.266666667,0.5,0.5,-0.095779221,0,0.25,0.8,0.2375,0,0.2,0,0.7,-0.2,-0.7,-1,0,0.6,0,0.16,0,0.283333333,0.209090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTbYWrSdlG0,-0.149494949,0.265454545,0.25,0.15,0.308928571,-0.5,0.072272727,0.148452381,0.16,0.066666667,0.142857143,0.128398268,0.366666667,0.14534632,0.08,0.010952381,0,0,0,0,0.038961039,-0.0075,-0.25,0.25,0,0.2,0.211082251,0.18234127,0.267272727,0.05,0,0.016666667,0.107272727,0.192857143,0,0.230833333,0,0.2,0,0.4,0.124606061,-0.3125,0.28,0,-0.25,0,0.542857143,0.225,0,0,0,0.1,0.28,0,-0.1,-0.1875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vB_2bj3Shio,0.28,0.1,0.85,0.416666667,0.4,0.5,0.7,0.3,0.75,0.316666667,0.65,0.4875,0.095238095,0,0.5,0.333333333,0,0.5,0.6,0,0,0.5,0,0.35,0.083333333,0.6,0,0.2,0,0.8,0.066666667,0.5,0.8,0,0.2,0.375,0.8,0.091076348,0.8,0,0.1,0.11452381,0,0,-0.333333333,0,0.25,0.8,0.45,0,0.169141414,-0.035833333,0.071818182,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6SgzbnCmjLY,0.1,0.102813853,0.333333333,0.583333333,0.25,0.5,0.25,0,0.125,0.8,0.8,0.5,0,1,0.25,0.329166667,0.7,0.5875,0,0,0.4,0.116666667,0,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WjI_jZqcKeI,-0.17,0.101666667,0.75,0.8,0.425,0,0.125,0.219047619,0,-0.126666667,0.2,0.150833333,-0.092424242,0.7,-0.273809524,0.004655449,-0.166666667,0.1,0,0,-0.071428571,0.16,0.076041667,-0.266666667,0,-0.5,0.333333333,0,0.2,0.05,0.077272727,0,-0.1,0,0.2,0.05,-1,0.254166667,-0.2,0,0.373333333,0.2875,0,0,-0.166666667,0,0.7,0.416666667,-0.6,-0.1,0,-0.2,0,0.148181818,0.225,-0.4,0.8,0.0375,0.013766234,0,-0.1,-0.182539683,0,-0.5,0,0,0.16,0.5,0,0,0,-0.032474747,0.158085555,0.00125,,,,,,,,,,,,,,,,,,,,,,,,,,
4qxQLJZ20NA,0.03125,-0.054166667,0.584090909,-0.1,0.311111111,0.135281385,0,0,0,0.372222222,0.075,0,0,0,-1,0.5,-0.026666667,0,0.285714286,0,0.2,0.16,-0.171428571,0.216666667,-0.05,0.166666667,0.05,0,0,-0.1,-0.6,-0.008333333,-0.8,0.2,0,0,-0.071428571,0,0,0.1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uw-9NizA1iA,0.292424242,-0.6,-0.12,0.7,0.333333333,1,0,0.8,0.6,0,-0.2,0,0.1,0.468181818,0.525,0.8,0,0.16,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KtyHJAhmfXY,0.156565657,0.2,0.041739927,-0.4,0.265833333,-0.0175,0.1875,0.508571429,0.263636364,0.387272727,0.352,0.35,0,-0.2,-0.083333333,-0.033333333,0.45,0.005555556,0,0.2,0.330357143,-0.025,0.8,0.25,-0.5,0.35,0,-0.15,0.3,0.7,0.7,0.08,1,0,0.083333333,0,-0.5125,0,0.8,0,0.13125,0.8,0.08,0.132121212,-0.016071429,0.066666667,0,-0.7,0.6,0.25,0.5,0,0.080578512,-0.5,0.166666667,0,0.3125,0,-0.25,0.025,0.366666667,0,-0.001333333,0,0,-1,0,0.8,0,0,-0.25,0.7,0.45,0,-0.4,0.172727273,0,0,0.3,0,0.15,-0.3,0,0.25,0.2,,,,,,,,,,,,,,,
zGfvH0E3NiY,0,0.4,0,0.6,0.1,0.468181818,0.333712121,-0.4,0.3,0.4,0.3,0.91,0.333333333,0.1,0.4,0.7,0.466666667,0.7,0.094,-0.1,-0.05952381,0.141666667,0.336415584,0.266666667,0.042857143,0.4,0.122222222,0.25,0,0.112396694,0.083333333,0.162974988,0.231818182,0.240178571,-0.5,0.28510101,0,0.7,0.25,-0.4,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hANfcgzV9SM,-0.025,0.05,0.044090909,0.027272727,1,0,-0.052727273,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW4qchbGXg0,0.24,0.047272727,-0.168,0,-0.05,0.5,0.417142857,0.06235119,0.5,0.4,-0.1,0,0.2,0,0.15,0.2,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NitiiadRgIo,0.2,0.7,0.21875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JujnC2CCtj4,0.5,0.139880952,0.179545455,0.433333333,0.4,0.066666667,0.816666667,0.190625,0.2125,0.7,-0.23,0.3,0.16,0,0.512121212,0.3,0.5,0.6,0,0,0.316666667,0.55,0,0.118181818,-0.333333333,0.033333333,0.5,0,0.516666667,0.260833333,0,-0.2,0.333333333,0.235459184,0.409722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UxQDD60jABU,0,0,0.3,0.33,0.3,0.35,-0.5,-0.025568182,0,0.5,-0.3,0.15,0.033333333,-0.05,0,0.35,0.35,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V1lFFZbm_XE,0,0.040178571,0,-0.071428571,0.08,0.05,0,0,0.27724359,0,-0.014705882,-0.5,0.222705628,0,0.2,-0.25,0.233333333,0.23414966,0,0.140984848,0.417261905,0.5,0.25,0.064285714,0,0,0.098787879,0,0,0.083333333,-0.4,0,0,0.8,0.5,0,0.242857143,0.5,0.08,0.08,0,0.15,0,0,-0.291666667,0,0.028531746,0,0.4,0,0.2,0,-0.4,0.3,0.266666667,-0.575,-0.089393939,0,0,-0.7,0.325,-0.5,0,0.175,-0.1,-0.3,0.2,0.16,-0.05,0,0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
rPzqevbZhZg,0,0.666666667,0.4,-0.048611111,-0.194444444,0.269404762,0.144444444,0,0.266666667,1,0.166666667,-0.4,0.8,0,0.211904762,0,0,0.05,0,0,0,-0.103174603,0.308333333,0.02552381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9pUb4LsBCUQ,0,0.4,0,0.533333333,0.43,-0.001666667,0.5,0.173333333,0.433333333,0.25,0.492857143,0,-0.125,0.4,0.8,0.320519481,-0.056666667,0,0,0.8,0,0.225,0.655555556,0.323333333,0.4,0.212857143,0,0,0.145833333,0,0,0.333333333,0.4,0.142857143,0.245555556,0.238888889,0.15,0.29534632,-0.025,0,0.7,-0.009285714,0,0,-0.066666667,-0.25,0.025,0.3,0,0,0.107804233,-0.033333333,0,0,0.008333333,0.15,0,0.027777778,-0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qJ1LnjQiKOU,0.2,-0.0625,0.466666667,0,0,-0.0825,0,0,0.065674603,0.034090909,0.5,0.144444444,0.4,0,0.028571429,0.017222222,-0.35,0.214285714,0,0.061111111,0,-0.1,0,0.2,0,-0.325,-0.8,0,0,0,0.375,0.174116162,0,0.125,0.1,0.1,-0.25,-0.6,-0.7,-0.185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zfVS9GgYLRM,0.081666667,0.402777778,0.225,-0.35,-0.099404762,-0.375,0.7,0.402777778,0,0.333333333,0,0.513636364,0.194320728,0.7,0.214285714,-0.3125,0.136363636,0.5,0.4,-0.4,0.408333333,0.164935065,0,0,0,0.6,0.095833333,-0.15,0,0.0625,0,0.65,0,0.033333333,0,0,-0.0125,-0.132222222,0.4,0.010833333,0,0.333333333,0.3,0.04496415,0,0,-0.216666667,0.4,-0.051041667,0.8,0.122857143,0.151515152,0.4,0.8,0.177142857,0,-0.109761905,0,0.433333333,0.257272727,0.205588745,0,0.116666667,-0.175952381,0.098809524,0.142857143,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,-0.153125,,
LD7FMYoDgx0,0,0.166666667,0,0.8,0.43,0.214285714,0.7,0.121428571,0.833333333,0.123958333,0.132142857,0,0.25,0.294444444,0.136363636,-0.4,0.2875,0,0,0.7,0.08,0.291666667,0.4,0.2,0,0,0.283333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7LrYvKDKbHI,0.3,0.5,0.292424242,0.1,0,0.16,0.65,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cvu5l3zlUW8,0.35,0.65,0.6,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nwYS_IQ6w3U,0.19,0.285714286,0.5,0.4,0.268181818,0.166666667,0,0.8,0.8,0.55,0.35,0,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bel7eF7EII,-0.35,0.55,0,0.118055556,0.377777778,0,0,0.197272727,0.1,0.068181818,0,0.370833333,0.457142857,0,0.166666667,0.2,0.484126984,0.140171958,-0.1,0,-0.05,-0.166666667,0.270833333,0.116666667,0.177083333,-1,0.7,0,0,0.5,0.136363636,0,-0.5,0.002222222,0,0,0.55,0.216666667,0.136363636,0,-0.385714286,-0.3125,-0.044666667,-0.7,-0.3125,0.073129252,0.107,-0.119791667,0.25,0.064444444,0.012407407,0.213095238,-0.079166667,0.264,0,0.35,-0.2,0.25,0.1,0,0,0.8,0,0.113003663,0,-0.217857143,0.285714286,0.003333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gd_OxqUSBDk,0,-0.016666667,0.444444444,0,-0.8,-0.166666667,0,0.178787879,0,0.5,-0.030555556,0.8,-0.071428571,0,0,0.6,0,0.5,0,0.15,0.55,0.55,0.2,0,0,0,0,0.166666667,0,0,0,0.5,0,0,0,0,0.3,0,0.8,0,0,0.4,0,0,0,0.8,0.136363636,0,0,0,0,0,0.7,0.16,0,0.066666667,0.05,-0.05,0,0.2,0.4,0,0,-0.033333333,0,0,-0.1,-0.121753247,0.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BuiEbJyvBXI,0.167099567,-0.041666667,0.45,0.323232323,0.525,-0.048,0.492857143,0.183813131,0.8,0.066666667,-0.025,0.278787879,0.378787879,-0.065909091,0.101010101,-0.15,0.163333333,0.1,-0.025,0.3,1,0.151948052,-0.035584416,0.166666667,0.153257576,0.172505981,0.7,-0.05,0,-0.035714286,0.1,0.7,-0.1,0,0,0,0,0.1859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87IErdDfM0,0.033333333,0,0.8,0,0.8,1,0.05,0.6,-0.3125,0.427142857,0.8,0.278571429,0.3,0,0.3,-0.5,-0.031818182,0.8,0,0.075,0,0.5,0.5,0,0,0,0,0,0.043181818,0.3,0.082142857,0.289393939,0.5,0,0,0,0,0.014123377,0.174242424,0,-0.024793388,0.2,-0.25,0.026785714,0.25,-0.1,0,-0.125,0,0,0.285714286,-0.05,-0.227678571,-0.147619048,0.225396825,0.233333333,-0.8,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-XN2A85Y1o,0.125,0.5,0.7,0.17,0.1,1,0.3,0.0625,0,1,0.625,0.085416667,0.066666667,-0.2,0.5,0.125,1,0.5,0,0.2,0.338666667,0,0.5,0.285714286,-0.1,0.242857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Xdqrqw9k5U,-0.25,0.45,0.18,0.475,-0.080627706,0.666666667,0.5,0.8,0.235123967,-0.070075758,0,0.6,-0.25,0.203896104,0.08,0,0.15,0.064285714,0.316923077,0,0,-1,-0.342261905,0.25,0,0.285714286,-0.5,0,0,-0.204545455,0.25,0,-0.25,0.134920635,-0.3125,-0.15,0.045454545,-0.071428571,0.065238928,0.25,-0.2,0,0,0.2,-0.265454545,0.8,-0.3,0,0.282794983,0,0,-0.3,0.225378788,-0.8,-0.15,0.136363636,0.136363636,-0.25,-0.25,0.025,-0.05,0,-0.25,0,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0N1p1aD70c,0.216666667,0.65,-0.2,0.35,0.28,0.266666667,0,0.8,0.8,0,0,0,0.5,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN55GfVF4dA,0.666666667,0.4,0.7,0.388888889,0.095238095,0.675,0.285714286,0.5625,0.8,0.6,0,0,0,0.16,0.148181818,0,0,0.16,0,0,0.166666667,-0.003333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oj5Y5oDhg5c,0,0.15,0,0.2,0.12,0.5,0.8,0.1,0.6,1,0.175,0,0,0.7,0.8,0.018571429,0,0.5,0.1,-0.6,0,-0.2,-0.243333333,0,0.221590909,0,0,0.303333333,0.055555556,0,0.5,0.35,0,0,0.1,0.4,-0.15625,0.7,0,0.35,-0.2,0,0,0,0.8,0.08,0.5,0.1,0.34,0,0,0.097909664,0.8,-0.2,0.082,0,0.7,0,-0.041025641,-0.033333333,0.458333333,0,0.5,-0.06,-0.5,-0.7,0.7,0.067566138,0,-0.166666667,0,0.45,0,0,0,0.4,0.166666667,0,0,0,0.1,0,0.7,0,0,0.1,0.053333333,0.7,0.35,-0.4,-0.033333333,0.107142857,0,0,0,-0.083333333,-0.017857143,0,0,0.052
c6hjZJf8WWE,0.25,0.162857143,0,0,0.160416667,0.183813131,0.347272727,0,0.210714286,0,0.7,0.15625,0.546666667,-0.015151515,0,0,0.027083333,0.016666667,0,0.8,0.1,0.111111111,0.35,0.304545455,0.2,0.233333333,0.31547619,0.4,-0.166666667,0.25,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eSOflLy4n4o,0.166666667,0.133333333,0.166666667,0.333333333,0.25,0.166666667,0.125,0.002462121,0.65,0.5,0.283333333,0.359090909,0.1,-0.05,0.318181818,0.8,-0.145833333,0.125,0,0.4,1,0,0.8,-0.5,0.296428571,0,0,0.2375,0.261666667,0,0.6,0.345238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sWCwJIts7t4,0.23125,0.276893939,0.211388889,0.054583333,0.225,0.3,0.666666667,0.5,0.024617347,0.5,0.333333333,0.7,0,-0.041666667,-0.065454545,0.166666667,0,0,0.15625,-0.7,0.366666667,0.121590909,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yR3dHLBv7dM,0.187142857,0.1,0.65,0,0.148051948,0,0.8,0.4,0,0,-0.1,0.5,0,-0.1,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1q1zYFGwBc,0.25,0.8,0.5,0.5,0.154761905,0.2,0.5,0.4,0.045454545,0,0,0.4,0,0,0,0.4,0.8,0,0.144444444,0,0,0.166666667,-0.104166667,0,-0.3,0,0.166666667,0.5,0,0.7,-0.166666667,0.016666667,0,0,0,-0.05,0.4,0,0,-0.083333333,0,0,0,0,0,0.08,0.1375,-0.104166667,-0.1,-1.85E-17,0,0.116666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZXWWVroXIc,0.3,0.072222222,0,0,-0.125,0.166666667,0.148051948,-0.125,0.2,0,0.2,0.045153061,1,0.133333333,0,0.2,0.1,0.414642857,0.4,0.7,-0.173333333,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAP2apxD5oY,-0.022222222,0.031688312,-0.126666667,0.166666667,0.175,0.7,0,0,0.148051948,0,0.375,0.65,0.2,0.8,0.175,-0.164285714,0.135,0.4,0,1,0,0,0.45,0.35,0,0.16,0.068571429,-0.031333333,0.5,0.342857143,0.133333333,0.318181818,0.8,0.043181818,0.033333333,0.8,0.4,0.8,0,0.5,0.0875,0.4,0.05,0,-0.141156463,0,0.418181818,0,0,0,0,0,0.033333333,-0.008,0,0,0,0.175,0.295238095,-0.15,0.35,0.258333333,0,0.2,-0.275,0.023333333,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNYnRjBSxDM,-0.257142857,0.65,0.109090909,0.15,0.8,0.45,0.358333333,0,0.46,0.5,0.444444444,0.525,0.575,0,0.2015625,0.7,-0.05,0.35,0.136363636,0.154545455,0,-0.5125,0.126642857,0,0,0,0,0,0.65,0.35,0.2,0.2,0.285714286,0,0,0.6,0,0.6,0.15,0,0,-0.5,0.4,0,0,0,0.816666667,0.566666667,-0.15,0.45,0.177777778,0.151587302,0,0,0,0.3,0,-0.2,-0.2,0,0.8,0,0,-0.211111111,0,0,0,0.303571429,0,-0.5,0,0.285714286,-0.0625,0,0.006944444,-0.4,0,-0.333333333,0.6,0.3,0.175,0,,,,,,,,,,,,,,,,,,
wWziR81_VBw,0.35,0.233333333,0.362,0.4,0.291666667,0.066666667,1,0.6,0.245454545,0.633333333,0.5,0.9,0,0.153432282,0.8,-0.035714286,0.18,0.3,1,0.733333333,0.1,0.5,0.55,0,-0.195238095,0,0,0.6,0,0,0.7,0.1,0,0,-0.272619048,0,0,0.174305556,0.076388889,0.125,-0.5,0.002840909,0,0.25,0,0,1,0,-0.088888889,-0.166666667,0.211904762,0,0.7,-0.166666667,0.25,0,0,-0.083333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
